year,demographic,category,vol_type,population_1000,count_1000,percentage
2016,region,Tyrol,informal_only,630.8,133.0,39.0
2016,region,Upper Austria,any,1242.7,623.4,50.6
2016,region,Upper Austria,formal,1242.7,384.7,29.2
2016,region,Upper Austria,informal,1242.7,446.2,35.1
2016,region,Upper Austria,both_formal_informal,1242.7,205.0,31.6
2016,region,Upper Austria,formal_only,1242.7,179.0,26.6
2016,region,Upper Austria,informal_only,1242.7,244.0,39.1
2016,region,Vienna,any,1605.4,638.9,39.1
2016,region,Vienna,formal,1605.4,238.4,14.9
2016,region,Vienna,informal,1605.4,539.3,32.6
2016,region,Vienna,both_formal_informal,1605.4,136.0,19.6
2016,region,Vienna,formal_only,1605.4,110.7,16.8
2016,region,Vienna,informal_only,1605.4,415.1,59.3
2016,region,Vorarlberg,any,315.7,171.8,52.1
2016,region,Vorarlberg,formal,315.7,97.3,29.0
2016,region,Vorarlberg,informal,315.7,122.2,35.5
2016,region,Vorarlberg,both_formal_informal,315.7,44.5,26.1
2016,region,Vorarlberg,formal_only,315.7,51.5,28.3
2016,region,Vorarlberg,informal_only,315.7,76.9,43.8
2016,municipality size classes,<= 10 000 inhabitants,any,2196.6,1155.8,51.0
2016,municipality size classes,<= 10 000 inhabitants,formal,2196.6,640.1,27.9
2016,municipality size classes,<= 10 000 inhabitants,informal,2196.6,811.3,37.6
2016,municipality size classes,<= 10 000 inhabitants,both_formal_informal,2196.6,313.3,25.2
2016,municipality size classes,<= 10 000 inhabitants,formal_only,2196.6,322.9,26.0
2016,municipality size classes,<= 10 000 inhabitants,informal_only,2196.6,530.3,43.5
2016,municipality size classes,<= 100 000 inhabitants,any,1194.6,600.1,46.8
2016,municipality size classes,<= 100 000 inhabitants,formal,1194.6,286.7,23.0
2016,municipality size classes,<= 100 000 inhabitants,informal,1194.6,451.6,34.7
2016,municipality size classes,<= 100 000 inhabitants,both_formal_informal,1194.6,129.5,21.0
2016,municipality size classes,<= 100 000 inhabitants,formal_only,1194.6,153.5,23.5
2016,municipality size classes,<= 100 000 inhabitants,informal_only,1194.6,324.5,52.0
2016,municipality size classes,<= 2 500 inhabitants,any,1559.8,853.2,52.8
2016,municipality size classes,<= 2 500 inhabitants,formal,1559.8,544.3,33.7
2016,municipality size classes,<= 2 500 inhabitants,informal,1559.8,569.2,35.1
2016,municipality size classes,<= 2 500 inhabitants,both_formal_informal,1559.8,291.3,32.3
2016,municipality size classes,<= 2 500 inhabitants,formal_only,1559.8,265.7,30.7
2016,municipality size classes,<= 2 500 inhabitants,informal_only,1559.8,290.0,32.6
2016,municipality size classes,> 100 000 inhabitants,any,2323.9,1011.2,41.4
2016,municipality size classes,> 100 000 inhabitants,formal,2323.9,427.1,17.1
2016,municipality size classes,> 100 000 inhabitants,informal,2323.9,816.7,33.8
2016,municipality size classes,> 100 000 inhabitants,both_formal_informal,2323.9,226.2,21.8
2016,municipality size classes,> 100 000 inhabitants,formal_only,2323.9,185.4,18.5
2016,municipality size classes,> 100 000 inhabitants,informal_only,2323.9,608.4,57.8
2016,household size,1 Person,any,1441.8,651.8,43.0
2016,household size,1 Person,formal,1441.8,312.1,20.3
2016,household size,1 Person,informal,1441.8,541.7,34.1
2016,household size,1 Person,both_formal_informal,1441.8,176.1,24.8
2016,household size,1 Person,formal_only,1441.8,135.5,19.7
2016,household size,1 Person,informal_only,1441.8,345.1,53.1
2016,household size,2 Personen,any,2538.0,1239.7,46.3
2016,household size,2 Personen,formal,2538.0,597.0,22.8
2016,household size,2 Personen,informal,2538.0,956.0,35.9
2016,household size,2 Personen,both_formal_informal,2538.0,315.8,23.7
2016,household size,2 Personen,formal_only,2538.0,285.3,22.6
2016,household size,2 Personen,informal_only,2538.0,642.3,49.7
2016,household size,3 Personen,any,1322.7,684.0,48.5
2016,household size,3 Personen,formal,1322.7,342.3,24.4
2016,household size,3 Personen,informal,1322.7,530.0,37.7
2016,household size,3 Personen,both_formal_informal,1322.7,182.2,25.5
2016,household size,3 Personen,formal_only,1322.7,168.1,23.6
2016,household size,3 Personen,informal_only,1322.7,341.6,49.4
2016,household size,4 or more persons,any,1931.4,991.4,49.1
2016,household size,4 or more persons,formal,1931.4,612.3,31.7
2016,household size,4 or more persons,informal,1931.4,674.5,34.4
2016,household size,4 or more persons,both_formal_informal,1931.4,299.0,29.7
2016,household size,4 or more persons,formal_only,1931.4,320.9,31.7
2016,household size,4 or more persons,informal_only,1931.4,365.5,34.9
2016,single-person households,men,any,691.2,320.8,47.2
2016,single-person households,men,formal,691.2,167.5,23.4
2016,single-person households,men,informal,691.2,266.8,37.5
2016,single-person households,men,both_formal_informal,691.2,100.1,28.2
2016,single-person households,men,formal_only,691.2,71.5,21.1
2016,single-person households,men,informal_only,691.2,163.2,48.1
2016,single-person households,total,any,1487.4,665.7,43.1
2016,single-person households,total,formal,1487.4,307.9,20.0
2016,single-person households,total,informal,1487.4,516.1,34.8
2016,single-person households,total,both_formal_informal,1487.4,172.1,25.8
2016,single-person households,total,formal_only,1487.4,128.8,20.0
2016,single-person households,total,informal_only,1487.4,347.0,51.8
2016,single-person households,women,any,767.0,336.4,40.1
2016,single-person households,women,formal,767.0,139.6,17.4
2016,single-person households,women,informal,767.0,259.5,34.0
2016,single-person households,women,both_formal_informal,767.0,76.3,21.6
2016,single-person households,women,formal_only,767.0,60.6,18.6
2016,single-person households,women,informal_only,767.0,191.4,56.2
2016,multi-person households,no kids,any,3969.2,2013.4,49.8
2016,multi-person households,no kids,formal,3969.2,1053.5,26.4
2016,multi-person households,no kids,informal,3969.2,1452.9,34.8
2016,multi-person households,no kids,both_formal_informal,3969.2,521.0,25.6
2016,multi-person households,no kids,formal_only,3969.2,528.7,26.1
2016,multi-person households,no kids,informal_only,3969.2,936.4,45.5
2016,multi-person households,total,any,5823.1,2933.7,48.8
2016,multi-person households,total,formal,5823.1,1606.5,25.7
2016,multi-person households,total,informal,5823.1,2209.7,35.6
2016,multi-person households,total,both_formal_informal,5823.1,806.4,26.1
2016,multi-person households,total,formal_only,5823.1,789.1,25.3
2016,multi-person households,total,informal_only,5823.1,1380.9,45.6
2016,multi-person households,with 1 kid,any,927.8,481.2,50.1
2016,multi-person households,with 1 kid,formal,927.8,245.8,25.1
2016,multi-person households,with 1 kid,informal,927.8,365.6,37.3
2016,multi-person households,with 1 kid,both_formal_informal,927.8,131.2,25.6
2016,multi-person households,with 1 kid,formal_only,927.8,118.6,23.0
2016,multi-person households,with 1 kid,informal_only,927.8,234.4,48.0
2016,multi-person households,with 2 or more kids,any,919.4,470.3,48.9
2016,multi-person households,with 2 or more kids,formal,919.4,258.9,27.8
2016,multi-person households,with 2 or more kids,informal,919.4,312.0,34.0
2016,multi-person households,with 2 or more kids,both_formal_informal,919.4,118.8,25.7
2016,multi-person households,with 2 or more kids,formal_only,919.4,141.5,30.2
2016,multi-person households,with 2 or more kids,informal_only,919.4,195.2,40.1
2016,multi-person households,with kids,any,1909.5,955.3,49.9
2016,multi-person households,with kids,formal,1909.5,506.0,26.0
2016,multi-person households,with kids,informal,1909.5,679.8,36.7
2016,multi-person households,with kids,both_formal_informal,1909.5,252.9,26.5
2016,multi-person households,with kids,formal_only,1909.5,264.0,26.6
2016,multi-person households,with kids,informal_only,1909.5,442.4,45.0
2022,total,total,any,7555.0,3728.5,49.4
2022,total,total,formal,7555.0,1947.9,25.8
2022,total,total,informal,7555.0,2772.6,36.7
2022,total,total,both_formal_informal,7555.0,992.1,26.6
2022,total,total,formal_only,7555.0,955.8,25.6
2022,total,total,informal_only,7555.0,1780.5,47.8
2022,gender,men,any,3702.6,1938.4,52.4
2022,gender,men,formal,3702.6,1130.1,30.5
2022,gender,men,informal,3702.6,1378.6,37.2
2022,gender,men,both_formal_informal,3702.6,570.3,29.4
2022,gender,men,formal_only,3702.6,559.8,28.9
2022,gender,men,informal_only,3702.6,808.2,41.7
2022,gender,women,any,3852.4,1790.1,46.5
2022,gender,women,formal,3852.4,817.8,21.2
2022,gender,women,informal,3852.4,1394.0,36.2
2022,gender,women,both_formal_informal,3852.4,421.8,23.6
2022,gender,women,formal_only,3852.4,396.0,22.1
2022,gender,women,informal_only,3852.4,972.3,54.3
2022,age,30–39,any,1276.8,660.0,51.7
2022,age,30–39,formal,1276.8,322.4,25.3
2022,age,30–39,informal,1276.8,494.6,38.7
2022,age,30–39,both_formal_informal,1276.8,157.1,23.8
2022,age,30–39,formal_only,1276.8,165.4,25.1
2022,age,30–39,informal_only,1276.8,337.6,51.2
2022,age,40–49,any,1198.3,636.7,53.1
2022,age,40–49,formal,1198.3,353.2,29.5
2022,age,40–49,informal,1198.3,480.1,40.1
2022,age,40–49,both_formal_informal,1198.3,196.6,30.9
2022,age,40–49,formal_only,1198.3,156.6,24.6
2022,age,40–49,informal_only,1198.3,283.5,44.5
2022,age,50–59,any,1366.2,752.7,55.1
2022,age,50–59,formal,1366.2,398.0,29.1
2022,age,50–59,informal,1366.2,564.2,41.3
2022,age,50–59,both_formal_informal,1366.2,209.5,27.8
2022,age,50–59,formal_only,1366.2,188.5,25.0
2022,age,50–59,informal_only,1366.2,354.7,47.1
2022,age,60–69,any,1107.4,568.2,51.3
2022,age,60–69,formal,1107.4,271.2,24.5
2022,age,60–69,informal,1107.4,452.0,40.8
2022,age,60–69,both_formal_informal,1107.4,155.0,27.3
2022,age,60–69,formal_only,1107.4,116.2,20.5
2022,age,60–69,informal_only,1107.4,297.0,52.3
2022,age,70–79,any,698.0,287.7,41.2
2022,age,70–79,formal,698.0,163.6,23.4
2022,age,70–79,informal,698.0,209.4,30.0
2022,age,70–79,both_formal_informal,698.0,85.4,29.7
2022,age,70–79,formal_only,698.0,78.2,27.2
2022,age,70–79,informal_only,698.0,124.0,43.1
2022,age,>80,any,485.1,122.2,25.2
2022,age,>80,formal,485.1,61.1,12.6
2022,age,>80,informal,485.1,84.8,17.5
2022,age,>80,both_formal_informal,485.1,23.7,19.4
2022,age,>80,formal_only,485.1,37.4,30.6
2022,age,>80,informal_only,485.1,61.1,50.0
2022,age,<30,any,1423.1,701.0,49.3
2022,age,<30,formal,1423.1,378.4,26.6
2022,age,<30,informal,1423.1,487.5,34.3
2022,age,<30,both_formal_informal,1423.1,164.9,23.5
2022,age,<30,formal_only,1423.1,213.5,30.5
2022,age,<30,informal_only,1423.1,322.6,46.0
2022,education,(max.) Compulsory education,any,1602.2,504.8,31.5
2022,education,(max.) Compulsory education,formal,1602.2,220.8,13.8
2022,education,(max.) Compulsory education,informal,1602.2,380.3,23.7
2022,education,(max.) Compulsory education,both_formal_informal,1602.2,96.3,19.1
2022,education,(max.) Compulsory education,formal_only,1602.2,124.5,24.7
2022,education,(max.) Compulsory education,informal_only,1602.2,284.0,56.3
2022,education,matura,any,1250.0,720.9,57.7
2022,education,matura,formal,1250.0,392.3,31.4
2022,education,matura,informal,1250.0,532.8,42.6
2022,education,matura,both_formal_informal,1250.0,204.2,28.3
2022,education,matura,formal_only,1250.0,188.1,26.1
2022,education,matura,informal_only,1250.0,328.6,45.6
2022,education,"teaching, BMS",any,3458.1,1681.0,48.6
2022,education,"teaching, BMS",formal,3458.1,864.6,25.0
2022,education,"teaching, BMS",informal,3458.1,1254.8,36.3
2022,education,"teaching, BMS",both_formal_informal,3458.1,438.4,26.1
2022,education,"teaching, BMS",formal_only,3458.1,426.2,25.4
2022,education,"teaching, BMS",informal_only,3458.1,816.4,48.6
2022,education,university,any,1244.6,821.8,66.0
2022,education,university,formal,1244.6,470.3,37.8
2022,education,university,informal,1244.6,604.8,48.6
2022,education,university,both_formal_informal,1244.6,253.3,30.8
2022,education,university,formal_only,1244.6,217.0,26.4
2022,education,university,informal_only,1244.6,351.5,42.8
2022,citizenship,Austria,any,6288.7,3270.3,52.0
2022,citizenship,Austria,formal,6288.7,1756.5,27.9
2022,citizenship,Austria,informal,6288.7,2407.7,38.3
2022,citizenship,Austria,both_formal_informal,6288.7,893.9,27.3
2022,citizenship,Austria,formal_only,6288.7,862.6,26.4
2022,citizenship,Austria,informal_only,6288.7,1513.8,46.3
2022,citizenship,not Austria,any,1266.4,458.1,36.2
2022,citizenship,not Austria,formal,1266.4,191.4,15.1
2022,citizenship,not Austria,informal,1266.4,364.9,28.8
2022,citizenship,not Austria,both_formal_informal,1266.4,98.2,21.4
2022,citizenship,not Austria,formal_only,1266.4,93.2,20.3
2022,citizenship,not Austria,informal_only,1266.4,266.7,58.2
2022,birth_country,Austria,any,5905.4,3123.2,52.9
2022,birth_country,Austria,formal,5905.4,1694.4,28.7
2022,birth_country,Austria,informal,5905.4,2292.3,38.8
2022,birth_country,Austria,both_formal_informal,5905.4,863.5,27.6
2022,birth_country,Austria,formal_only,5905.4,830.9,26.6
2022,birth_country,Austria,informal_only,5905.4,1428.8,45.7
2022,birth_country,not Austria,any,1649.6,605.3,36.7
2022,birth_country,not Austria,formal,1649.6,253.6,15.4
2022,birth_country,not Austria,informal,1649.6,480.4,29.1
2022,birth_country,not Austria,both_formal_informal,1649.6,128.6,21.3
2022,birth_country,not Austria,formal_only,1649.6,124.9,20.6
2022,birth_country,not Austria,informal_only,1649.6,351.7,58.1
2022,migration,1. Generation,any,1544.8,546.2,35.4
2022,migration,1. Generation,formal,1544.8,224.1,14.5
2022,migration,1. Generation,informal,1544.8,433.2,28.0
2022,migration,1. Generation,both_formal_informal,1544.8,111.1,20.3
2022,migration,1. Generation,formal_only,1544.8,113.1,20.7
2022,migration,1. Generation,informal_only,1544.8,322.1,59.0
2022,migration,2. Generation,any,323.7,121.4,37.5
2022,migration,2. Generation,formal,323.7,41.5,12.8
2022,migration,2. Generation,informal,323.7,96.4,29.8
2022,migration,2. Generation,both_formal_informal,323.7,16.6,13.7
2022,migration,2. Generation,formal_only,323.7,25.0,20.6
2022,migration,2. Generation,informal_only,323.7,79.9,65.8
2022,migration,no migration background,any,5686.4,3060.8,53.8
2022,migration,no migration background,formal,5686.4,1682.3,29.6
2022,migration,no migration background,informal,5686.4,2243.0,39.4
2022,migration,no migration background,both_formal_informal,5686.4,864.5,28.2
2022,migration,no migration background,formal_only,5686.4,817.8,26.7
2022,migration,no migration background,informal_only,5686.4,1378.5,45.0
2022,employment,employed,any,3922.1,2132.8,54.4
2022,employment,employed,formal,3922.1,1173.0,29.9
2022,employment,employed,informal,3922.1,1555.1,39.6
2022,employment,employed,both_formal_informal,3922.1,595.3,27.9
2022,employment,employed,formal_only,3922.1,577.7,27.1
2022,employment,employed,informal_only,3922.1,959.8,45.0
2022,employment,household leader,any,414.9,201.3,48.5
2022,employment,household leader,formal,414.9,93.0,22.4
2022,employment,household leader,informal,414.9,150.1,36.2
2022,employment,household leader,both_formal_informal,414.9,41.8,20.8
2022,employment,household leader,formal_only,414.9,51.2,25.4
2022,employment,household leader,informal_only,414.9,108.3,53.8
2022,employment,in training,any,581.8,308.5,53.0
2022,employment,in training,formal,581.8,165.4,28.4
2022,employment,in training,informal,581.8,211.8,36.4
2022,employment,in training,both_formal_informal,581.8,68.8,22.3
2022,employment,in training,formal_only,581.8,96.6,31.3
2022,employment,in training,informal_only,581.8,143.0,46.4
2022,employment,miscellaneous,any,279.8,124.2,44.4
2022,employment,miscellaneous,formal,279.8,63.9,22.8
2022,employment,miscellaneous,informal,279.8,107.3,38.4
2022,employment,miscellaneous,both_formal_informal,279.8,47.0,37.9
2022,employment,miscellaneous,formal_only,279.8,16.9,13.6
2022,employment,miscellaneous,informal_only,279.8,60.3,48.5
2022,employment,retired,any,2045.5,843.2,41.2
2022,employment,retired,formal,2045.5,419.9,20.5
2022,employment,retired,informal,2045.5,645.4,31.6
2022,employment,retired,both_formal_informal,2045.5,222.1,26.3
2022,employment,retired,formal_only,2045.5,197.8,23.5
2022,employment,retired,informal_only,2045.5,423.3,50.2
2022,employment,unemployed,any,310.9,118.4,38.1
2022,employment,unemployed,formal,310.9,32.6,10.5
2022,employment,unemployed,informal,310.9,102.8,33.1
2022,employment,unemployed,both_formal_informal,310.9,17.1,14.4
2022,employment,unemployed,formal_only,310.9,15.5,13.1
2022,employment,unemployed,informal_only,310.9,85.8,72.4
2022,occupation,auxiliary work,any,251.8,83.4,33.1
2022,occupation,auxiliary work,formal,251.8,34.7,13.8
2022,occupation,auxiliary work,informal,251.8,64.2,25.5
2022,occupation,auxiliary work,both_formal_informal,251.8,15.5,18.6
2022,occupation,auxiliary work,formal_only,251.8,19.2,23.0
2022,occupation,auxiliary work,informal_only,251.8,48.7,58.4
2022,occupation,higher job,any,824.5,495.9,60.1
2022,occupation,higher job,formal,824.5,271.5,32.9
2022,occupation,higher job,informal,824.5,367.6,44.6
2022,occupation,higher job,both_formal_informal,824.5,143.2,28.9
2022,occupation,higher job,formal_only,824.5,128.3,25.9
2022,occupation,higher job,informal_only,824.5,224.4,45.2
2022,occupation,highly qualified job,any,1053.1,681.9,64.8
2022,occupation,highly qualified job,formal,1053.1,406.3,38.6
2022,occupation,highly qualified job,informal,1053.1,487.7,46.3
2022,occupation,highly qualified job,both_formal_informal,1053.1,212.0,31.1
2022,occupation,highly qualified job,formal_only,1053.1,194.3,28.5
2022,occupation,highly qualified job,informal_only,1053.1,275.6,40.4
2022,occupation,middle job,any,1719.4,840.0,48.9
2022,occupation,middle job,formal,1719.4,443.3,25.8
2022,occupation,middle job,informal,1719.4,613.3,35.7
2022,occupation,middle job,both_formal_informal,1719.4,216.7,25.8
2022,occupation,middle job,formal_only,1719.4,226.6,27.0
2022,occupation,middle job,informal_only,1719.4,396.6,47.2
2022,region,Burgenland,any,255.0,118.7,46.5
2022,region,Burgenland,formal,255.0,62.6,24.5
2022,region,Burgenland,informal,255.0,85.8,33.6
2022,region,Burgenland,both_formal_informal,255.0,29.6,25.0
2022,region,Burgenland,formal_only,255.0,32.9,27.7
2022,region,Burgenland,informal_only,255.0,56.1,47.3
2022,region,Carinthia,any,481.8,241.5,50.1
2022,region,Carinthia,formal,481.8,117.9,24.5
2022,region,Carinthia,informal,481.8,185.6,38.5
2022,region,Carinthia,both_formal_informal,481.8,62.0,25.7
2022,region,Carinthia,formal_only,481.8,55.9,23.1
2022,region,Carinthia,informal_only,481.8,123.6,51.2
2022,region,Lower Austria,any,1435.3,754.8,52.6
2022,region,Lower Austria,formal,1435.3,400.9,27.9
2022,region,Lower Austria,informal,1435.3,540.1,37.6
2022,region,Lower Austria,both_formal_informal,1435.3,186.3,24.7
2022,region,Lower Austria,formal_only,1435.3,214.7,28.4
2022,region,Lower Austria,informal_only,1435.3,353.8,46.9
2022,region,Salzburg,any,471.3,253.3,53.8
2022,region,Salzburg,formal,471.3,140.6,29.8
2022,region,Salzburg,informal,471.3,179.6,38.1
2022,region,Salzburg,both_formal_informal,471.3,66.9,26.4
2022,region,Salzburg,formal_only,471.3,73.7,29.1
2022,region,Salzburg,informal_only,471.3,112.7,44.5
2022,region,Styria,any,1065.4,519.3,48.7
2022,region,Styria,formal,1065.4,271.5,25.5
2022,region,Styria,informal,1065.4,381.0,35.8
2022,region,Styria,both_formal_informal,1065.4,133.2,25.6
2022,region,Styria,formal_only,1065.4,138.3,26.6
2022,region,Styria,informal_only,1065.4,247.9,47.7
2022,region,Tyrol,any,641.4,349.8,54.5
2022,region,Tyrol,formal,641.4,212.8,33.2
2022,region,Tyrol,informal,641.4,255.2,39.8
2022,region,Tyrol,both_formal_informal,641.4,118.2,33.8
2022,region,Tyrol,formal_only,641.4,94.6,27.0
2022,region,Tyrol,informal_only,641.4,136.9,39.2
2022,region,Upper Austria,any,1256.5,641.6,51.1
2022,region,Upper Austria,formal,1256.5,389.7,31.0
2022,region,Upper Austria,informal,1256.5,461.7,36.7
2022,region,Upper Austria,both_formal_informal,1256.5,209.8,32.7
2022,region,Upper Austria,formal_only,1256.5,179.9,28.0
2022,region,Upper Austria,informal_only,1256.5,251.9,39.3
2022,region,Vienna,any,1615.4,672.7,41.6
2022,region,Vienna,formal,1615.4,253.2,15.7
2022,region,Vienna,informal,1615.4,559.0,34.6
2022,region,Vienna,both_formal_informal,1615.4,139.6,20.7
2022,region,Vienna,formal_only,1615.4,113.7,16.9
2022,region,Vienna,informal_only,1615.4,419.5,62.4
2022,region,Vorarlberg,any,333.1,176.8,53.1
2022,region,Vorarlberg,formal,333.1,98.8,29.7
2022,region,Vorarlberg,informal,333.1,124.6,37.4
2022,region,Vorarlberg,both_formal_informal,333.1,46.6,26.3
2022,region,Vorarlberg,formal_only,333.1,52.2,29.5
2022,region,Vorarlberg,informal_only,333.1,78.0,44.1
2022,municipality size classes,<= 10 000 inhabitants,any,2266.9,1187.8,52.4
2022,municipality size classes,<= 10 000 inhabitants,formal,2266.9,645.6,28.5
2022,municipality size classes,<= 10 000 inhabitants,informal,2266.9,861.5,38.0
2022,municipality size classes,<= 10 000 inhabitants,both_formal_informal,2266.9,319.3,26.9
2022,municipality size classes,<= 10 000 inhabitants,formal_only,2266.9,326.3,27.5
2022,municipality size classes,<= 10 000 inhabitants,informal_only,2266.9,542.2,45.6
2022,municipality size classes,<= 100 000 inhabitants,any,1272.2,622.8,49.0
2022,municipality size classes,<= 100 000 inhabitants,formal,1272.2,293.5,23.1
2022,municipality size classes,<= 100 000 inhabitants,informal,1272.2,466.5,36.7
2022,municipality size classes,<= 100 000 inhabitants,both_formal_informal,1272.2,137.3,22.0
2022,municipality size classes,<= 100 000 inhabitants,formal_only,1272.2,156.2,25.1
2022,municipality size classes,<= 100 000 inhabitants,informal_only,1272.2,329.3,52.9
2022,municipality size classes,<= 2 500 inhabitants,any,1628.8,867.5,53.3
2022,municipality size classes,<= 2 500 inhabitants,formal,1628.8,575.0,35.3
2022,municipality size classes,<= 2 500 inhabitants,informal,1628.8,590.6,36.3
2022,municipality size classes,<= 2 500 inhabitants,both_formal_informal,1628.8,298.1,34.4
2022,municipality size classes,<= 2 500 inhabitants,formal_only,1628.8,276.9,31.9
2022,municipality size classes,<= 2 500 inhabitants,informal_only,1628.8,292.5,33.7
2022,municipality size classes,> 100 000 inhabitants,any,2387.2,1050.3,44.0
2022,municipality size classes,> 100 000 inhabitants,formal,2387.2,433.8,18.2
2022,municipality size classes,> 100 000 inhabitants,informal,2387.2,854.0,35.8
2022,municipality size classes,> 100 000 inhabitants,both_formal_informal,2387.2,237.4,22.6
2022,municipality size classes,> 100 000 inhabitants,formal_only,2387.2,196.3,18.7
2022,municipality size classes,> 100 000 inhabitants,informal_only,2387.2,616.6,58.7
2022,household size,1 Person,any,1501.2,682.1,45.4
2022,household size,1 Person,formal,1501.2,315.6,21.0
2022,household size,1 Person,informal,1501.2,544.9,36.3
2022,household size,1 Person,both_formal_informal,1501.2,178.4,26.2
2022,household size,1 Person,formal_only,1501.2,137.1,20.1
2022,household size,1 Person,informal_only,1501.2,366.5,53.7
2022,household size,2 Personen,any,2675.2,1298.6,48.5
2022,household size,2 Personen,formal,2675.2,622.9,23.3
2022,household size,2 Personen,informal,2675.2,995.8,37.2
2022,household size,2 Personen,both_formal_informal,2675.2,320.1,24.6
2022,household size,2 Personen,formal_only,2675.2,302.8,23.3
2022,household size,2 Personen,informal_only,2675.2,675.7,52.0
2022,household size,3 Personen,any,1400.8,720.6,51.4
2022,household size,3 Personen,formal,1400.8,360.7,25.8
2022,household size,3 Personen,informal,1400.8,546.4,39.0
2022,household size,3 Personen,both_formal_informal,1400.8,186.6,25.9
2022,household size,3 Personen,formal_only,1400.8,174.1,24.2
2022,household size,3 Personen,informal_only,1400.8,359.9,49.9
2022,household size,4 or more persons,any,1977.8,1027.2,51.9
2022,household size,4 or more persons,formal,1977.8,648.7,32.8
2022,household size,4 or more persons,informal,1977.8,685.5,34.7
2022,household size,4 or more persons,both_formal_informal,1977.8,307.0,29.9
2022,household size,4 or more persons,formal_only,1977.8,341.7,33.3
2022,household size,4 or more persons,informal_only,1977.8,378.5,36.8
2022,single-person households,men,any,695.1,341.6,49.1
2022,single-person households,men,formal,695.1,173.8,25.0
2022,single-person households,men,informal,695.1,268.6,38.6
2022,single-person households,men,both_formal_informal,695.1,100.9,29.5
2022,single-person households,men,formal_only,695.1,73.0,21.4
2022,single-person households,men,informal_only,695.1,167.8,49.1
2022,single-person households,total,any,1501.2,682.1,45.4
2022,single-person households,total,formal,1501.2,315.6,21.0
2022,single-person households,total,informal,1501.2,544.9,36.3
2022,single-person households,total,both_formal_informal,1501.2,178.4,26.2
2022,single-person households,total,formal_only,1501.2,137.1,20.1
2022,single-person households,total,informal_only,1501.2,366.5,53.7
2022,single-person households,women,any,806.0,340.5,42.2
2022,single-person households,women,formal,806.0,141.8,17.6
2022,single-person households,women,informal,806.0,276.3,34.3
2022,single-person households,women,both_formal_informal,806.0,77.6,22.8
2022,single-person households,women,formal_only,806.0,64.2,18.9
2022,single-person households,women,informal_only,806.0,198.7,58.4
2022,multi-person households,no kids,any,4129.9,2070.1,50.1
2022,multi-person households,no kids,formal,4129.9,1104.4,26.7
2022,multi-person households,no kids,informal,4129.9,1518.6,36.8
2022,multi-person households,no kids,both_formal_informal,4129.9,552.9,26.7
2022,multi-person households,no kids,formal_only,4129.9,551.5,26.6
2022,multi-person households,no kids,informal_only,4129.9,965.7,46.6
2022,multi-person households,total,any,6053.9,3046.4,50.3
2022,multi-person households,total,formal,6053.9,1632.4,27.0
2022,multi-person households,total,informal,6053.9,2227.7,36.8
2022,multi-person households,total,both_formal_informal,6053.9,813.7,26.7
2022,multi-person households,total,formal_only,6053.9,818.7,26.9
2022,multi-person households,total,informal_only,6053.9,1414.0,46.4
2022,multi-person households,with 1 kid,any,981.9,502.2,51.1
2022,multi-person households,with 1 kid,formal,981.9,256.5,26.1
2022,multi-person households,with 1 kid,informal,981.9,381.1,38.8
2022,multi-person households,with 1 kid,both_formal_informal,981.9,135.4,27.0
2022,multi-person households,with 1 kid,formal_only,981.9,121.1,24.1
2022,multi-person households,with 1 kid,informal_only,981.9,245.7,48.9
2022,multi-person households,with 2 or more kids,any,942.0,474.1,50.3
2022,multi-person households,with 2 or more kids,formal,942.0,271.5,28.8
2022,multi-person households,with 2 or more kids,informal,942.0,328.0,34.8
2022,multi-person households,with 2 or more kids,both_formal_informal,942.0,125.3,26.4
2022,multi-person households,with 2 or more kids,formal_only,942.0,146.2,30.8
2022,multi-person households,with 2 or more kids,informal_only,942.0,202.7,42.7
2022,multi-person households,with kids,any,1924.0,976.3,50.7
2022,multi-person households,with kids,formal,1924.0,528.0,27.4
2022,multi-person households,with kids,informal,1924.0,709.1,36.9
2022,multi-person households,with kids,both_formal_informal,1924.0,260.7,26.7
2022,multi-person households,with kids,formal_only,1924.0,267.2,27.4
2022,multi-person households,with kids,informal_only,1924.0,448.3,45.9
2025,total,total,any,7732.8,3725.6,48.2
2025,total,total,formal,7732.8,1861.4,24.1
2025,total,total,informal,7732.8,2993.7,38.7
2025,total,total,both_formal_informal,7732.8,1129.5,30.3
2025,total,total,formal_only,7732.8,731.9,19.6
2025,total,total,informal_only,7732.8,1864.2,50.0
2025,gender,men,any,3785.4,1918.7,50.7
2025,gender,men,formal,3785.4,1066.8,28.2
2025,gender,men,informal,3785.4,1486.5,39.3
2025,gender,men,both_formal_informal,3785.4,634.6,33.1
2025,gender,men,formal_only,3785.4,432.2,22.5
2025,gender,men,informal_only,3785.4,851.9,44.4
2025,gender,women,any,3947.5,1806.8,45.8
2025,gender,women,formal,3947.5,794.6,20.1
2025,gender,women,informal,3947.5,1507.2,38.2
2025,gender,women,both_formal_informal,3947.5,494.9,27.4
2025,gender,women,formal_only,3947.5,299.7,16.6
2025,gender,women,informal_only,3947.5,1012.3,56.0
2025,age,30–39,any,1280.4,651.0,50.8
2025,age,30–39,formal,1280.4,324.6,25.4
2025,age,30–39,informal,1280.4,542.3,42.4
2025,age,30–39,both_formal_informal,1280.4,215.9,33.2
2025,age,30–39,formal_only,1280.4,108.7,16.7
